,Title,Score,Producers_closeness_centrality,Producers_betweenness_centrality,Producers_degree_centrality,Producers_clustering_coefficient,Themes_closeness_centrality,Themes_betweenness_centrality,Themes_degree_centrality,Themes_clustering_coefficient
1583,Goro-chan,5.011,0.3902022559009855,0.021764693770213707,0.11209842788790159,0.16639233877001347,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1584,Goshuushou-sama Ninomiya-kun,6.671,0.3877263532620199,0.010821589912859754,0.11619958988380041,0.23063000348068222,0.6621621621621622,0.007475162665857364,0.4897959183673469,0.6811594202898551
1585,Gosick,8.061,0.37945993821832036,0.013672315160462736,0.1116883116883117,0.2687795436559254,0.8448275862068966,0.04889929593427767,0.8163265306122447,0.47948717948717945
1586,Gotou ni Naritai.,7.061,0.2780901392935118,0.0,0.001367053998632946,1.0,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
1587,Gozonji! Gekkou Kamen-kun,6.151,0.4132484666868417,0.03916932692516156,0.18318523581681478,0.12085639219632176,0.7777777777777778,0.03411892241290778,0.7142857142857142,0.5109243697478991
1588,Graduation,4.861,0.0,0.0,0.0,0.0,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1589,Granbelm,6.691,0.36795216022242444,0.005928547748163936,0.07655502392344497,0.3939710430675789,0.7424242424242425,0.024198083517353988,0.6530612244897959,0.5584677419354839
1590,Grappler Baki (TV),7.461000000000001,0.0,0.0,0.0,0.0,0.641077441077441,0.01006757800995233,0.4149659863945578,0.6826164874551971
1591,Grasshopper Monogatari,5.381,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1592,Gravitation,6.951,0.3999062387048058,0.024369358339896573,0.15789473684210528,0.15305853566723132,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1593,Gravity,5.451,0.38222898211485196,0.01268585498491731,0.09090909090909091,0.24401913875598086,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1594,Great Mazinger,7.041,0.3317354683718476,0.0015890062470302,0.0177717019822283,0.36,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1595,Great Mazinger tai Getter Robo,5.981,0.3317354683718476,0.0015890062470302,0.0177717019822283,0.36,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1596,Great Mazinger tai Getter Robo G: Kuuchuu Daigekitotsu,5.991,0.3317354683718476,0.0015890062470302,0.0177717019822283,0.36,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1597,Great Teacher Onizuka,8.691,0.3950542473028957,0.023067026055055135,0.13499658236500342,0.1597254372186224,0.7324836601307189,0.03501496297836874,0.5714285714285713,0.5153535949095617
1598,Green Green,6.160999999999999,0.38577646464647103,0.012987739738054204,0.1084529505582137,0.2698219603260172,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
1599,Green Green OVA,5.971,0.31704351349232507,0.004599352230183119,0.05297334244702666,0.11395467277820219,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
1600,Gregorio,5.771,0.0,0.0,0.0,0.0,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1601,Gregory Horror Show,6.551,0.36846128813294976,0.007555669595885668,0.0758714969241285,0.21552650516948807,0.7313432835820896,0.01636553146161924,0.6326530612244897,0.6064516129032258
1602,Gregory Horror Show: The Bloody Karte,5.801,0.36846128813294976,0.007555669595885668,0.0758714969241285,0.21552650516948807,0.7313432835820896,0.01636553146161924,0.6326530612244897,0.6064516129032258
1603,Gregory Horror Show: The Last Train,6.171,0.36846128813294976,0.007555669595885668,0.0758714969241285,0.2155265051694881,0.6797742058936089,0.01114900048328683,0.520408163265306,0.6321731748726656
1604,Gregory Horror Show: The Second Guest,6.581,0.36846128813294976,0.007555669595885668,0.0758714969241285,0.21552650516948807,0.7313432835820896,0.01636553146161924,0.6326530612244897,0.6064516129032258
1605,Grenadier: Hohoemi no Senshi Specials,6.451,0.38609998433055165,0.010750272509446001,0.10628844839371156,0.23527447489130363,0.7777777777777778,0.03411892241290778,0.7142857142857142,0.5109243697478991
1606,Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,6.421,0.3317354683718476,0.0015890062470302,0.0177717019822283,0.36,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1607,Grey: Digital Target,6.041,0.30614064766580323,0.00015255649601457878,0.012303485987696514,0.43790849673202614,0.7205882352941176,0.018641507290897967,0.6122448979591836,0.5977011494252874
1608,Grisaia no Kajitsu,7.501000000000002,0.3732988270330247,0.009328179141473597,0.10252904989747093,0.2847042533606884,0.7961904919625508,0.04256462702704687,0.7142857142857143,0.5395314630771997
1609,Grisaia no Rakuen,7.7810000000000015,0.36566048490166697,0.007813874838576844,0.08976987924356344,0.3214166549461403,0.7138935810810811,0.019809883347197948,0.5918367346938775,0.6043943269007208
1610,Grisaia: Phantom Trigger The Animation,6.911,0.38350840967004807,0.008930526363138227,0.10594668489405332,0.25555090071219105,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
1611,Groizer X,6.091,0.37249196752934466,0.02037916658609588,0.10047846889952154,0.24042819609816088,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1612,Guardian Hearts,5.851,0.32770293139485696,0.0008555503484656933,0.015037593984962407,0.5584415584415584,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
1613,Guardian Hearts-Power UP!,5.821,0.25050153022995764,1.8455173699083486e-05,0.002050580997949419,0.3333333333333333,0.6621621621621622,0.007475162665857364,0.4897959183673469,0.6811594202898551
1614,Gugure! Kokkuri-san,7.561,0.37969715278648386,0.01285182998736963,0.10758714969241286,0.24577624734385833,0.7101449275362319,0.018864189552777487,0.5918367346938775,0.5369458128078818
1615,Guilty Crown,7.431000000000001,0.3756514028051589,0.015972647650689065,0.11266803372066529,0.34404007343830945,0.6864962623583314,0.01682387444009527,0.5170068027210885,0.5864084392310199
1616,Guilty Crown: Lost Christmas - An Episode of Port Town,6.891,0.3482466182034251,0.0010559522466336362,0.04237867395762133,0.43733474352194607,0.7538461538461538,0.024760273580969626,0.673469387755102,0.5643939393939394
1617,Gun Frontier,6.521,0.34241461839696374,0.01958466346258078,0.09193438140806563,0.06042819609816088,0.8448275862068966,0.04889929593427767,0.8163265306122448,0.4794871794871795
1618,Gun x Sword,7.261,0.3312559086054987,0.000582577567182394,0.02050580997949419,0.4827586206896552,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1619,Gun-dou Musashi,5.561,0.3852816725983249,0.016489249370953418,0.127136021872864,0.17221737866899156,0.6447368421052632,0.004402780248299377,0.44897959183673464,0.7705627705627706
1620,Gundam Build Divers,6.301,0.41278372482147185,0.030587223049096904,0.17566643882433358,0.14896312226374905,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1621,Gundam Build Divers Re:Rise,7.031,0.3587094948750222,0.008118648199291843,0.07701070858965596,0.3049275284030329,0.7424242424242425,0.024198083517353988,0.6530612244897959,0.5584677419354839
1622,Gundam Build Divers Re:Rise 2nd Season,7.481,0.36015564388252264,0.011227839356796006,0.09022556390977444,0.2813453836819281,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1623,Gundam Build Divers: Battlogue,6.521,0.3079923048089432,0.0004505595405597712,0.012303485987696514,0.38562091503267976,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1624,Gundam Build Fighters,7.741,0.41278372482147185,0.030587223049096904,0.17566643882433358,0.14896312226374905,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1625,Gundam Build Fighters Try,7.211,0.41278372482147185,0.030587223049096904,0.17566643882433358,0.14896312226374905,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1626,Gundam Build Fighters: Battlogue,6.761,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1627,Gundam Build Fighters: GM no Gyakushuu,7.151,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1628,Gundam Evolve,6.521,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
1629,Gundam Neo Experience 0087: Green Divers,6.301,0.39679008619541767,0.02226855147162931,0.14285714285714288,0.16447368421052633,0.6893939393939394,0.014801657294707147,0.5408163265306122,0.6411386328725038
1630,Gundam vs Hello Kitty,6.511,0.29127760160222604,0.0005462359228362896,0.01344269765322397,0.5747841196757606,0.6893939393939394,0.014801657294707145,0.5408163265306122,0.6411386328725038
1631,Gundam: G no Reconguista,5.811,0.3950885167142926,0.015595918634419384,0.12576896787423106,0.22461904945949263,0.6893939393939394,0.014801657294707145,0.5408163265306122,0.6411386328725038
1632,Gundress,5.421,0.2945401678010394,0.0006977713685098446,0.012645249487354751,0.2638146167557932,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1633,Gungrave,7.831,0.3719907058082041,0.009751730458425575,0.06288448393711552,0.30267558528428096,0.6825487520609472,0.015150813708522155,0.520408163265306,0.6032144602709119
1634,Gunjou no Magmell,6.101,0.34025989534991824,0.015188011527824058,0.062200956937799035,0.5287810427808749,0.7538461538461538,0.024760273580969626,0.673469387755102,0.5643939393939394
1635,Gunnm,7.071,0.3647553498053183,0.012898921271447697,0.10321257689678742,0.23484289008912163,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1636,Gunparade March: Arata Naru Kougunka,6.741,0.33511947070142334,0.0007000223406091826,0.02563226247436774,0.4111491873111064,0.73150623885918,0.02141979540412598,0.6326530612244897,0.5780844456803856
1637,Gunslinger Girl,7.391,0.3758871435543221,0.012788667934359647,0.08304853041695148,0.2735564420237604,0.7431066176470589,0.02539305565971825,0.6530612244897959,0.5626651914684369
1638,Gunslinger Girl: Il Teatrino,7.131,0.36157203120765874,0.0038126420985055867,0.05399863294600137,0.3807205452775073,0.7205882352941176,0.018641507290897967,0.6122448979591836,0.5977011494252874
1639,Gunslinger Girl: Il Teatrino OVA,6.981,0.36157203120765874,0.0038126420985055867,0.05399863294600137,0.3807205452775073,0.7205882352941176,0.018641507290897967,0.6122448979591836,0.5977011494252874
1640,Gunsmith Cats,7.321000000000001,0.3895527624441639,0.01446905064472813,0.11938938254727731,0.19634842107365857,0.6805555555555557,0.008731366249916432,0.5306122448979591,0.6892307692307692
1641,Guomin Laogong Dai Huijia,6.031,0.2996824866008924,0.024565042837220472,0.03691045796308954,0.285237815619495,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
1642,Guomin Laogong Dai Huijia 2nd season,6.371,0.26084832868449737,0.008890058252842727,0.010594668489405332,0.33384615384615385,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
1643,Gurazeni,6.361,0.3450091321844409,0.005661708926579572,0.057188425609478254,0.4990281654101447,0.6125,0.005015007721764766,0.36734693877551017,0.6209150326797386
1644,Gurazeni Season 2,6.741,0.3450091321844409,0.005661708926579572,0.057188425609478254,0.4990281654101447,0.6125,0.005015007721764766,0.36734693877551017,0.6209150326797386
1645,Guren,6.121,0.20135876518264828,0.0,0.000683526999316473,0.0,0.6621621621621622,0.007475162665857364,0.4897959183673469,0.6811594202898551
1646,Guruguru Petit Anime Gekijou,6.041,0.28090257404579067,0.0,0.002050580997949419,1.0,0.7538461538461538,0.024760273580969626,0.673469387755102,0.5643939393939394
1647,Guskou Budori no Denki (2012),6.261,0.3372526194643876,0.006226475756691054,0.06280853649274704,0.5910877542347214,0.6805555555555556,0.014494862195685946,0.5306122448979591,0.5815384615384616
1648,Gyakkyou Burai Kaiji: Hakairoku-hen,8.251,0.38238870973031763,0.010452814267343735,0.09706083390293918,0.2170924305655454,0.6906596536012297,0.018712677512426855,0.5255102040816326,0.6198750900400609
1649,Gyakkyou Burai Kaiji: Ultimate Survivor,8.281,0.38238870973031763,0.010452814267343735,0.09706083390293918,0.2170924305655454,0.6906596536012297,0.018712677512426855,0.5255102040816326,0.6198750900400609
1650,Gyakusatsu Kikan,7.131,0.33077773334948213,0.00018845177127533704,0.019822282980177717,0.5640394088669951,0.7431066176470589,0.02539305565971825,0.6530612244897959,0.5626651914684369
1651,Gyakuten Saiban 6 Prologue,6.541,0.30787828397599637,0.0006010629558306161,0.010594668489405332,0.4880952380952381,0.6533333333333333,0.013317281294027913,0.4693877551020408,0.5098814229249012
1652,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",6.491,0.3543880321951274,0.007451314133763847,0.066473000683527,0.4068983162032817,0.6669444444444445,0.011024323771972173,0.49999999999999994,0.5995560960778352
1653,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",7.161,0.3622955031836843,0.012775469150129322,0.08646616541353384,0.3146245059288537,0.6669444444444445,0.011024323771972173,0.4999999999999999,0.5995560960778352
1654,Gyakuten Sekai no Denchi Shoujo,6.310999999999999,0.3702388439024332,0.009795084875097951,0.10091344062635926,0.39641974653336226,0.7424242424242423,0.024198083517353985,0.6530612244897959,0.5584677419354839
1655,H2,7.230999999999999,0.35935425295005535,0.004244613640447058,0.06220095693779904,0.3394775042460892,0.6125,0.005015007721764766,0.36734693877551017,0.6209150326797386
1656,H2O: Footprints in the Sand,7.011,0.34287070194571156,0.0034055346064979994,0.03622693096377307,0.38147814817481457,0.8114732379438262,0.04777463852630104,0.7244897959183674,0.5454825778600062
1657,HORIZON feat. Hatsune Miku,5.671,0.35091313135965346,0.0018433880535830985,0.045796308954203696,0.3998190863862506,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1658,"Hachi-nan tte, Sore wa Nai deshou!",6.251,0.3503930330550913,0.004462553363310818,0.06792549555707451,0.4492309984123506,0.6438509103400893,0.0075784141152064645,0.43877551020408156,0.6872863247863248
1659,Hachigatsu no Cinderella Nine,6.121000000000001,0.3957253635554636,0.023502104794503886,0.14604693552061976,0.20549401991357008,0.7866421568627451,0.046544561054254745,0.6632653061224489,0.5153603840549479
1660,Hachimitsu to Clover,8.011,0.39632127783368826,0.015506048979636543,0.12740943267259058,0.2126720664322101,0.6322843822843822,0.009250855851305242,0.41836734693877553,0.5705513784461153
1661,Hachimitsu to Clover II,8.211,0.3939725618805489,0.01503601664718334,0.12132604237867395,0.21789657848617186,0.6322843822843822,0.009250855851305242,0.4183673469387755,0.5705513784461153
1662,Hadashi no Gen,7.771,0.30800773555676,0.0006763482845810292,0.01572112098427888,0.5191091954022988,0.8448275862068966,0.04889929593427767,0.8163265306122448,0.4794871794871795
1663,Hadashi no Gen 2,7.341,0.0,0.0,0.0,0.0,0.8448275862068966,0.04889929593427767,0.8163265306122448,0.4794871794871795
1664,Hagure Yuusha no Aesthetica,6.761,0.39411919641672377,0.015731909921954203,0.13848257006151746,0.21586223345274905,0.7219934994582882,0.01847558063286131,0.6122448979591837,0.6069832944832945
1665,Hai to Gensou no Grimgar,7.651,0.3736588255651916,0.0027414016984285447,0.06971975393028025,0.37351970491166764,0.6901408450704225,0.012190887684752995,0.5510204081632653,0.6495726495726496
1666,Haibane Renmei,7.971,0.36972817258950136,0.011056287083418617,0.08293460925039874,0.29326032098011695,0.765625,0.03214460402853853,0.6938775510204082,0.5276292335115864
1667,Haikara-san ga Tooru,7.071,0.34239264068412956,0.0005630688849567447,0.03622693096377307,0.43686502177068215,0.8448275862068966,0.04889929593427767,0.8163265306122448,0.4794871794871795
1668,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",7.491,0.3805116215423405,0.01119722436751286,0.11770334928229667,0.25648448141637514,0.8448275862068966,0.04889929593427767,0.8163265306122447,0.47948717948717945
1669,Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,6.871,0.3805116215423405,0.01119722436751286,0.11770334928229667,0.25648448141637514,0.8448275862068966,0.04889929593427767,0.8163265306122447,0.47948717948717945
1670,Haikyuu!!,8.450999999999999,0.3846479666925084,0.013429404503458114,0.12087035771246298,0.29148194175959846,0.7866421568627451,0.046544561054254745,0.663265306122449,0.515360384054948
1671,Haikyuu!! (OVA),7.831,0.3976508022175336,0.01339616835003376,0.12850307587149692,0.21191261804528388,0.6125,0.005015007721764766,0.36734693877551017,0.6209150326797386
1672,Haikyuu!! Movie 1: Owari to Hajimari,7.971,0.3736588255651916,0.0027414016984285447,0.06971975393028025,0.37351970491166764,0.7866421568627451,0.04654456105425474,0.6632653061224489,0.5153603840549479
1673,Haikyuu!! Quest Picture Drama,6.671,0.35678672600677885,0.0012628982114482943,0.04921394395078606,0.41118935837245696,0.7101449275362319,0.01859243291472433,0.5918367346938775,0.5665024630541872
1674,Haikyuu!! Riku vs. Kuu,7.820999999999999,0.39702074624349315,0.01553987280557978,0.1344269765322397,0.22226168832881874,0.7866421568627451,0.046544561054254745,0.663265306122449,0.515360384054948
1675,Haikyuu!! Second Season,8.641000000000002,0.39702074624349315,0.01553987280557978,0.1344269765322397,0.22226168832881874,0.7866421568627451,0.046544561054254745,0.663265306122449,0.515360384054948
1676,Haikyuu!! To the Top,8.361000000000002,0.39702074624349315,0.01553987280557978,0.1344269765322397,0.22226168832881874,0.7866421568627451,0.046544561054254745,0.663265306122449,0.515360384054948
1677,Haikyuu!! To the Top Part 2,8.540999999999999,0.39702074624349315,0.01553987280557978,0.1344269765322397,0.22226168832881874,0.7866421568627451,0.046544561054254745,0.663265306122449,0.515360384054948
1678,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.790999999999999,0.39702074624349315,0.01553987280557978,0.1344269765322397,0.22226168832881874,0.7866421568627451,0.046544561054254745,0.663265306122449,0.515360384054948
1679,Haitoku no Shoujo,5.681,0.0,0.0,0.0,0.0,0.765625,0.03214460402853853,0.6938775510204082,0.5276292335115864
1680,Haiyore! Nyaruko-san,7.011,0.36943583838877025,0.01075064201701938,0.09048188653451814,0.38748268381315853,0.7777777777777778,0.03411892241290778,0.7142857142857142,0.5109243697478991
1681,Haiyore! Nyaruko-san F,7.461,0.37807328169141713,0.007838692796402256,0.09364319890635682,0.3209426944983093,0.7777777777777778,0.03411892241290778,0.7142857142857142,0.5109243697478991
1682,Haiyore! Nyaruko-san W,7.230999999999999,0.3740753759656778,0.008357732598153944,0.08566871724766463,0.3609748086239821,0.7777777777777778,0.03411892241290778,0.7142857142857141,0.5109243697478991
1683,Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo,7.061,0.35158615232505364,0.0004001292847202479,0.036910457963089546,0.5262054507337526,0.7777777777777778,0.03411892241290778,0.7142857142857142,0.5109243697478991
1684,Haiyoru! Nyaruani,6.281,0.33233687422458846,0.0005435418651455452,0.02255639097744361,0.5700757575757576,0.7777777777777778,0.03411892241290778,0.7142857142857142,0.5109243697478991
1685,Haja Taisei Dangaiou,6.051,0.2721452194511327,0.0,0.002050580997949419,1.0,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
1686,Hajimari no Sokudo,6.341,0.38222898211485196,0.01268585498491731,0.09090909090909091,0.24401913875598086,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1687,Hajime Ningen Gyatoruz,5.931,0.34239264068412956,0.0005630688849567447,0.03622693096377307,0.43686502177068215,0.8448275862068966,0.04889929593427767,0.8163265306122448,0.4794871794871795
1688,Hajime no Ippo,8.751,0.38206965365211126,0.010182755244288466,0.09159261790840739,0.21422960386039727,0.5444444444444444,0.0004015495086923658,0.16326530612244897,0.8214285714285714
1689,Hajime no Ippo: Boxer no Kobushi,8.091,0.38206965365211126,0.010182755244288466,0.09159261790840739,0.21422960386039727,0.5444444444444444,0.0004015495086923658,0.16326530612244897,0.8214285714285714
1690,Hajime no Ippo: New Challenger,8.661,0.38869479351423025,0.012546925284543327,0.11118705855547961,0.21226104727422593,0.5444444444444444,0.0004015495086923658,0.16326530612244897,0.8214285714285715
1691,Hajime no Ippo: Rising,8.591,0.38869479351423025,0.012546925284543327,0.11118705855547961,0.21226104727422593,0.5444444444444444,0.0004015495086923658,0.16326530612244897,0.8214285714285715
1692,Hajimete no Gal,6.291,0.3677912251991931,0.00720244038087573,0.08901040479987848,0.3379705108017234,0.9607843137254901,0.08807411438674471,0.9591836734693877,0.40980573543015725
1693,Hakaima Sadamitsu,6.831,0.3999062387048058,0.024369358339896573,0.15789473684210528,0.15305853566723132,0.8516042780748663,0.05613609895204935,0.8061224489795917,0.4841367386828206
1694,Hakimono to Kasa no Monogatari,5.791,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1695,Hakkenden: Touhou Hakken Ibun,7.400999999999999,0.390200287731882,0.019077159764094423,0.13009797220323535,0.24307448132117493,0.7313432835820896,0.016365531461619235,0.6326530612244897,0.6064516129032258
1696,Hakkenden: Touhou Hakken Ibun 2nd Season,7.621000000000001,0.390200287731882,0.019077159764094423,0.13009797220323535,0.24307448132117493,0.7313432835820896,0.016365531461619235,0.6326530612244897,0.6064516129032258
1697,Hakozume: Kouban Joshi no Gyakushuu,7.191,0.3935562962289947,0.012790735728847697,0.132946001367054,0.21783084084067053,0.6921043771043771,0.015277228834263494,0.5510204081632653,0.5757793328690944
1698,Hakugei Densetsu,6.581,0.31862117776593085,0.004317080884951721,0.035315561631351106,0.5550239234449761,0.6363636363636364,0.005405231072060305,0.42857142857142855,0.7238095238095238
1699,Hakumei to Mikochi,7.671000000000001,0.3938063207291647,0.015437341970300628,0.14121667805878332,0.2164418325217483,0.6282051282051282,0.007234584414749242,0.40816326530612235,0.6052631578947368
1700,Hakuouki Movie 1: Kyoto Ranbu,7.611,0.38324943399176453,0.009361393856098264,0.11346548188653453,0.23629721250392519,0.7447822141560798,0.026651038091288524,0.6326530612244897,0.625024975024975
1701,Hakuouki OVA (2021),7.011,0.38032576726614725,0.004448526090856631,0.09501025290498975,0.28860389948910437,0.7447822141560798,0.026651038091288524,0.6326530612244897,0.625024975024975
1702,Hakyuu Houshin Engi,5.371,0.3538972707555129,0.0023454397074748595,0.06049213943950786,0.39679128118125206,0.7313432835820896,0.01636553146161924,0.6326530612244897,0.6064516129032258
1703,Hakyuu Houshin Engi: Kou-ke no Chi,5.621,0.3538972707555129,0.0023454397074748595,0.06049213943950786,0.39679128118125206,0.7313432835820896,0.01636553146161924,0.6326530612244897,0.6064516129032258
1704,Halfway,5.721,0.0,0.0,0.0,0.0,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1705,Halo Legends,7.001,0.0,0.0,0.0,0.0,0.7205882352941176,0.018641507290897967,0.6122448979591836,0.5977011494252874
1706,Halved,4.981,0.0,0.0,0.0,0.0,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1707,Hamatora The Animation,7.261,0.3952612125133981,0.020405557375931624,0.13696172248803828,0.2415893669263109,0.7538461538461538,0.024760273580969626,0.673469387755102,0.5643939393939394
1708,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,6.721,0.35158615232505364,0.0004001292847202479,0.036910457963089546,0.5262054507337526,0.7538461538461538,0.024760273580969626,0.673469387755102,0.5643939393939394
1709,Hamster Club,6.341,0.4132484666868417,0.03916932692516156,0.18318523581681478,0.12085639219632176,0.5568181818181818,0.000786316024911463,0.2040816326530612,0.7777777777777778
1710,Hana (Music),5.781,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1711,Hana no Nioi,5.691,0.35091313135965346,0.0018433880535830985,0.045796308954203696,0.3998190863862506,0.7755483549351945,0.02821833504142612,0.7040816326530611,0.5512122481269487
1712,Hana no Zundamaru,5.721,0.2815064800710734,0.0010821780263927474,0.002734107997265892,0.3333333333333333,0.7601010101010102,0.02821782144221647,0.6836734693877551,0.5377202493900786
1713,Hana no Zundamaru: Junk,5.221,0.2815064800710734,0.0010821780263927474,0.002734107997265892,0.3333333333333333,0.7601010101010102,0.02821782144221647,0.6836734693877551,0.5377202493900786
1714,Hanabi,5.911,0.42200050603656303,0.03003630299475621,0.19617224880382778,0.14556175531785287,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1715,Hanabira,5.591,0.35091313135965346,0.0018433880535830985,0.045796308954203696,0.3998190863862506,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1716,Hanamaru Youchien,7.281,0.3400697205825223,0.0015709888815041324,0.040328092959671914,0.3639872127089288,0.5833333333333334,0.0023668476071805823,0.2857142857142857,0.6813186813186812
1717,Hanamaru Youchien: Panda Neko Taisou,6.201,0.3624298533457552,0.0029686458321725776,0.05673274094326727,0.3517484572436086,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1718,Hanappe Bazooka,5.371,0.3773508024336825,0.011488304871446007,0.11619958988380041,0.20877131917855898,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
1719,Hanasaku Iroha,7.9110000000000005,0.3891176420915313,0.015444344204787824,0.12596426130260718,0.26080932058059764,0.6533333333333333,0.013317281294027913,0.4693877551020407,0.5098814229249012
1720,Hanasaku Iroha Movie: Home Sweet Home,7.851,0.388741751362829,0.01638134934992444,0.12736386420596948,0.30352252901108223,0.6533333333333333,0.013317281294027913,0.46938775510204084,0.5098814229249012
1721,Hanaukyou Maid-tai,6.581,0.28715072027299965,2.3389881815295382e-07,0.004101161995898838,0.9333333333333333,0.6621621621621622,0.007475162665857364,0.4897959183673469,0.6811594202898551
1722,Hanaukyou Maid-tai OVA,6.671,0.28715072027299965,2.3389881815295382e-07,0.004101161995898838,0.9333333333333333,0.6621621621621622,0.007475162665857364,0.4897959183673469,0.6811594202898551
1723,Hanaukyou Maid-tai: La Verite,6.761,0.3638686379957979,0.004326379684228928,0.06288448393711552,0.2735308170090779,0.6621621621621622,0.007475162665857364,0.4897959183673469,0.6811594202898551
1724,"Hanayaka Nari, Waga Ichizoku: Kinetograph",6.371,0.41530815546507244,0.027013757410287362,0.18181818181818182,0.15902964959568733,0.8448275862068966,0.04889929593427767,0.8163265306122448,0.4794871794871795
1725,Hanayamata,7.321,0.3905087173102072,0.016994770326753617,0.1275266087296163,0.27792662301687987,0.6997626043850936,0.026870415350198712,0.5153061224489796,0.530319510912923
1726,Hand Maid May,6.701,0.3363708013237085,0.0027336649989689703,0.036454773296878566,0.2924212663343098,0.6621621621621622,0.007475162665857364,0.48979591836734687,0.6811594202898551
1727,Handa-kun,7.361,0.3747982817587726,0.011328404574256408,0.09654818865345183,0.30092729093512144,0.7985739750445633,0.049863932027693916,0.6938775510204082,0.45966477247698334
1728,Handsome Girl,5.641,0.3976508022175336,0.01339616835003376,0.12850307587149692,0.21191261804528388,0.5833333333333334,0.002842447369945869,0.2857142857142857,0.6483516483516484
1729,Hane,5.071,0.0,0.0,0.0,0.0,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1730,Hane (2015),5.711,0.0031246948540181625,6.545402182237088e-06,0.001367053998632946,0.0,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
1731,Hanma Baki: Son of Ogre,7.651,0.33077773334948213,0.001697692422591836,0.02255639097744361,0.3731060606060606,0.641077441077441,0.01006757800995233,0.4149659863945578,0.6826164874551971
1732,Hanyou no Yashahime: Sengoku Otogizoushi,6.710999999999999,0.3733186556708481,0.005871410561813021,0.08749145591250855,0.26008858267716534,0.7461110106503828,0.02433160725890646,0.6462585034013605,0.5854095491542898
